session started at:2016-05-24T20:49:08.184Z
tic detected at:2016-05-24T20:49:20.103Z
tic detected at:2016-05-24T20:49:49.884Z
session ended at:2016-05-24T20:49:52.549Z
session ended at:2016-05-24T20:49:53.734Z
